friend,member
365072553,132292682
452442733,132292682
57426202,362318009
61831186,362318009
157543258,397987201
458561787,397987201
230853965,463724997
30229742,385928033
269913235,385928033
314975422,385928033
355232198,472259674
399990834,472259674
72219879,199723278
192626564,199723278
219352920,453352490
242300645,135238527
218243325,465705459
223755731,465705459
311747352,465705459
499445780,371716571
438867307,441090796
295252225,168808821
327257383,168808821
459014462,168808821
206541833,372543277
400256956,183517707
432362746,183517707
423361346,426281870
374064119,144792187
168561220,321242048
5894629,23819178
453658025,23819178
197364657,126021364
201183407,126021364
299434517,375081950
6949887,132200831
10654797,258599631
273553913,451060984
216384568,473507839
231261652,446912117
70506340,155572548
134269756,473416975
234366836,473416975
382797237,473416975
313438381,116563457
449735105,116563457
87694399,472557242
377874775,333950650
42501,458218465
292904,458218465
25547849,458218465
3520447,209068974
249790746,209068974
273401983,209068974
326671547,209068974
340724394,209068974
440041833,209068974
504087021,209068974
221470577,437738076
437195098,437738076
470893695,437738076
476630944,205596634
141853958,275942699
307140880,275942699
459782510,275942699
184582829,138339168
13188428,457714685
22168920,457714685
299843021,457714685
310886793,457714685
398808696,457714685
416999691,457714685
438971139,457714685
310149213,427432739
346039329,427432739
369858605,427432739
390775969,427432739
81211348,205004761
399738386,328896480
253818028,191566682
99059797,162997736
136556423,162997736
152027674,162997736
165961122,162997736
219826365,162997736
238212074,162997736
248005313,162997736
303774706,162997736
335809118,162997736
157854813,92310367
41216482,48031274
153361475,48031274
300380943,48031274
349115817,48031274
384714605,48031274
420693831,48031274
390915314,434293786
346343573,470875159
19073605,58797396
215130613,187701085
346035626,187701085
467640191,187701085
477630610,187701085
304361442,312542777
304365431,312542777
54133303,302032174
132599666,302032174
417915144,302032174
440041833,302032174
488685630,302032174
137731883,113795673
157519275,113795673
460913963,113795673
85427145,51336542
272704591,51336542
174764742,140916129
396830846,454363643
64272361,426422124
389108629,426422124
73515747,113124929
374051443,458485199
387153462,428605892
22229414,434992046
153770471,173204452
330832171,471861557
482066373,416988871
153391250,65318273
312045378,470293390
415429681,470293390
440041833,472503059
503075348,431300848
135266073,417447764
424605968,224144526
18491749,472762349
251027962,388786376
316454379,388786376
173328007,275417658
198461047,180193290
361032038,180193290
340400339,462402342
472864722,462402342
280905396,466108405
248735697,433462993
172867911,20817958
493634584,140529954
25959114,10740551
181544454,436831897
37128166,469300718
489283465,469300718
119411320,8182261
235913714,8182261
276702817,8182261
455111554,8182261
227482575,125143995
367148191,125143995
374157839,125143995
458105720,125143995
463302531,125143995
17861364,260683756
451293628,260683756
156173878,86360775
430251140,86360775
488136800,86360775
35310973,417062358
411912937,417062358
419621555,449683777
59694537,236377461
446979517,236377461
250978937,257302507
119583036,426430469
239866702,426430469
248829237,426430469
301470189,426430469
354724786,426430469
492313644,426430469
294514081,345366932
491140379,345366932
433462993,248735697
484175295,248735697
30311297,156900463
220824725,156900463
310481084,156900463
495803453,156900463
248538999,4320431
264089840,4320431
302744097,4320431
487854144,4320431
16621104,121440473
151230734,121440473
359558673,121440473
277506270,355900657
422920814,355900657
271235669,438387006
363982720,466641723
465003162,472063097
190678530,125830578
253513721,125830578
369790174,125830578
372395552,240968873
50286048,452392249
205930432,452392249
440975239,452392249
78629594,446485273
162988039,472298725
219373506,472295654
428599094,440334176
7657475,455404957
155166169,455404957
157551692,428599094
260957389,428599094
399085389,428599094
400916516,428599094
414847647,428599094
440334176,428599094
446155542,428599094
42744413,472236914
338680474,472236914
216904199,472211288
377730766,326287847
283981426,217468425
424160897,212759035
474682439,212759035
18558657,461763478
155604898,461763478
402746879,461763478
405921976,461763478
468560192,461763478
601282,165861759
363476047,159378983
1642,385926169
244058,385926169
86360775,430251140
380350791,361354507
502471824,361354507
164430185,202956560
144093885,327860410
376039547,369158282
53636775,59768272
21500166,4255103
164542391,4255103
400976961,4255103
416999691,4255103
466690002,4255103
336808484,295466558
193856460,211509071
228640863,34231456
450729644,466982508
251046951,336322837
62307397,195138489
134667870,195138489
409744416,195138489
239696130,268674782
461160204,268674782
296319891,238767985
177358853,148169224
361032038,442474207
26542467,154564432
164018270,154564432
462537518,154564432
392637713,121984124
436927819,121984124
265372297,410480922
339220654,450008110
301543654,431058541
472751546,431058541
489246182,431058541
339032731,433727172
107582189,439334521
181553770,439334521
463379423,449618415
394858288,185345604
283259119,207937290
269759891,428381704
84284996,464361934
62710883,128499231
255831504,128499231
482255396,128499231
326493319,451808982
61266335,443050084
247274008,443050084
286360009,443050084
330664871,443050084
366187577,443050084
157049984,45797498
279536540,45797498
329204350,45797498
307110655,332010728
302106811,387664521
454699817,387664521
384036629,302106811
387664521,302106811
454699817,302106811
448367324,112899275
299434517,375552113
189619166,471526860
385488370,471526860
115058233,448150282
159536447,448150282
322303663,448150282
348470426,448150282
476223073,448150282
454033821,407635119
133406400,451241250
390095554,466205759
46886766,325884487
180921235,325884487
250708768,325884487
310002013,325884487
328323579,325884487
363982720,325884487
420700694,325884487
463135609,325884487
466674912,325884487
139071599,471286583
462657558,251752611
303465324,440981434
355359040,440981434
461616686,440981434
482588393,440981434
10369857,246301706
59085498,246301706
436421685,246301706
194809766,471402265
425297910,471402265
474719146,471402265
385926169,244058
470141264,244058
287677,461954053
361032038,461954053
417222744,461954053
282212020,216112830
360989753,373647107
242890947,144127740
400916516,447379579
134750355,314448462
363164209,314448462
427396420,314448462
473997491,314448462
167603024,470474879
439373085,470474879
458656111,470474879
360641497,461192322
297689138,242364376
279126319,453252291
197532993,430675246
285978680,430675246
304522911,430675246
240073735,323114973
321915570,282460724
395762804,282460724
137717312,302194675
262367311,302194675
332671096,302194675
341520066,302194675
444787654,302194675
216112830,282212020
319376548,282212020
156546023,267382992
470141264,103129789
60963918,384628118
376090898,384628118
151251137,25936912
330591271,25936912
292018903,415429681
312045378,415429681
417222744,415429681
446183905,415429681
470293390,415429681
26689777,165562324
438617638,165562324
93825526,70166056
133596190,418395975
181256914,40273556
374918515,457231676
91088837,96451432
195965088,343824254
458738954,343824254
409957334,468307514
169211832,470570508
220327017,470570508
435853590,470570508
471030743,470570508
393625643,358188360
479594199,464405633
58797396,19073605
207120576,252568327
7692407,470949431
71406759,240113486
187886811,353081983
211774406,353081983
298093135,353081983
473866603,353081983
55630347,243459018
458738954,462835236
89903299,394551534
358294272,394551534
2539848,326561997
289779602,326561997
293775509,326561997
316858484,326561997
336705389,326561997
375956348,326561997
426389553,326561997
429947337,326561997
439904716,326561997
447522164,326561997
27248354,69266811
153238166,45339156
108209794,380379603
348794871,380379603
382761530,380379603
461290712,380379603
480790413,380379603
463541876,469376409
463541876,470757100
354290784,264653141
445187744,264653141
147033692,443384957
128033699,437462264
213502838,437462264
268311472,437462264
443362950,437462264
185061448,283705377
284274697,283705377
407290738,283705377
195029851,50209452
54373309,277111670
411674756,277111670
462294073,277111670
216904199,467945533
333968981,85284453
416231189,85284453
468877828,85284453
372892176,233199289
54373309,139335631
454807595,199191
458738954,199191
346035626,252031166
262928407,92408570
138011020,369241875
325323060,369241875
345438862,369241875
455658051,369241875
136274862,90615620
159069880,356409878
247883141,470131456
197458273,423268620
158923552,157786644
219982790,157786644
453550524,331852650
260755275,118945809
167888214,192013524
209458037,192013524
116517155,277385695
491102523,306289777
42476789,466674912
180921235,466674912
228688912,466674912
250708768,466674912
319320019,466674912
325884487,466674912
347893109,466674912
363982720,466674912
394971704,466674912
397137773,466674912
420700694,466674912
432368233,466674912
451524061,466674912
455871287,466674912
463135609,466674912
468877828,466674912
475558838,466674912
355900657,277506270
158259781,11030257
448150282,322303663
126021364,201183407
367939712,201183407
233574323,63812
452777435,82809446
117199953,278537479
333444948,278537479
363119614,122222853
243482144,166374494
343550957,151269495
506430070,151269495
366258044,459176076
128343999,470146051
433727172,339032731
382185994,419424052
270771313,321504658
464795549,355851814
504087021,297642983
159691165,468854295
235104511,153485001
291514029,172152532
328065407,157727852
457543180,469748073
187149224,286596311
101124225,468928587
248635204,468928587
466205759,390095554
365132931,227349485
13444013,349260588
167699793,103819760
312501844,359194884
469212082,374570446
498295365,109820850
267218436,469879075
138509372,211505275
224289094,9734429
333743687,9734429
210509795,44522861
488024364,44522861
156568838,430809139
260470080,430809139
266211095,430809139
340583192,430809139
6129850,468578963
85973243,468578963
258216675,468578963
454214609,468578963
231776087,409891278
207120576,386885506
322125254,386885506
332721321,386885506
418562378,386885506
220330103,387811280
303903925,442632085
67096074,457137136
169440049,457137136
425425352,390514355
201277432,196477960
262556,103592229
287677,103592229
601282,103592229
330453563,103592229
